5,0.29444,0.47192,0.79238,0.96428,1.2085,0.49088,0.8101,1.3361,1.552,1.843,0.54828,0.99396,1.6844,1.8987,2.1605,0.427,0.8116,1.3621,1.4769,1.5983,0.22841,0.51199,0.96002,1.0577,1.1524,0.12296,0.29552,0.5793,0.63516,0.68717,0.080232,0.20298,0.41944,0.46538,0.51126,0.018324,0.062986,0.16751,0.19854,0.23191,0.0077438,0.035811,0.12719,0.16931,0.22296,0.0034534,0.019935,0.08649,0.12392,0.17543,0.002036,0.01403,0.072329,0.11124,0.16938
6,0.2606,0.42389,0.72231,0.88553,1.1181,0.43631,0.73182,1.2262,1.4345,1.7157,0.48836,0.89817,1.5428,1.7485,2.0004,0.38152,0.73591,1.252,1.3645,1.4843,0.20441,0.46516,0.88439,0.9794,1.0725,0.11087,0.27061,0.53803,0.59292,0.64474,0.072433,0.18611,0.39002,0.43489,0.48014,0.016625,0.058054,0.1566,0.18647,0.21883,0.0070093,0.032918,0.11852,0.15842,0.20948,0.003155,0.01851,0.081467,0.11722,0.16666,0.001864,0.013057,0.068288,0.10547,0.16125
7,0.23232,0.38317,0.66205,0.81729,1.0391,0.39049,0.66503,1.1309,1.3319,1.6037,0.43798,0.81647,1.4204,1.618,1.8606,0.34315,0.67114,1.1565,1.2666,1.3844,0.18414,0.42502,0.81868,0.91099,1.0024,0.10059,0.24909,0.50185,0.5557,0.60717,0.065786,0.17151,0.36421,0.40799,0.45254,0.015169,0.053764,0.14697,0.17577,0.20717,0.0063817,0.030407,0.11089,0.14879,0.19752,0.0028973,0.017259,0.07699,0.11123,0.15877,0.001715,0.0122,0.064675,0.10028,0.15392
8,0.20845,0.34832,0.60974,0.75765,0.96958,0.35162,0.6075,1.0475,1.2416,1.5044,0.39518,0.74613,1.3136,1.5037,1.7374,0.31047,0.6152,1.073,1.1805,1.2962,0.16686,0.39031,0.76111,0.85077,0.94041,0.091747,0.23033,0.4699,0.52267,0.57365,0.060068,0.15876,0.34137,0.38409,0.42789,0.013911,0.05,0.13841,0.16621,0.19672,0.0058405,0.028211,0.10413,0.14024,0.18684,0.0026729,0.016153,0.072974,0.10582,0.15163,0.001585,0.01144,0.061424,0.09559,0.14727
9,0.1881,0.31822,0.56399,0.70515,0.90799,0.31834,0.55755,0.97417,1.1615,1.4159,0.35849,0.68507,1.2198,1.4027,1.6282,0.28238,0.56649,0.99938,1.1043,1.2178,0.15199,0.36005,0.71031,0.79739,0.88518,0.084089,0.21385,0.44148,0.49315,0.54357,0.055108,0.14755,0.32103,0.3627,0.40575,0.012815,0.046675,0.13075,0.15763,0.18728,0.0053699,0.026276,0.098102,0.13257,0.17724,0.002476,0.015168,0.069349,0.10093,0.14514,0.0014706,0.010761,0.05848,0.091327,0.14119
10,0.17061,0.29204,0.5237,0.65862,0.85306,0.28963,0.51385,0.90913,1.0901,1.3364,0.32679,0.63167,1.1369,1.313,1.5306,0.25805,0.52378,0.93408,1.0363,1.1476,0.1391,0.33347,0.66517,0.74976,0.8357,0.077404,0.19928,0.41604,0.46662,0.51642,0.050773,0.13763,0.30281,0.34346,0.38574,0.011853,0.043717,0.12385,0.14986,0.17872,0.0049578,0.024558,0.092689,0.12567,0.16856,0.002302,0.014285,0.066059,0.096468,0.1392,0.0013693,0.010152,0.0558,0.087431,0.13562
20,0.078434,0.14731,0.28982,0.38179,0.51797,0.13599,0.26718,0.52186,0.65446,0.83909,0.1562,0.33048,0.64753,0.7738,0.93343,0.1258,0.28013,0.54424,0.62367,0.71329,0.068713,0.18111,0.39414,0.45877,0.52804,0.039971,0.11339,0.2587,0.29957,0.34231,0.026391,0.07884,0.18951,0.22174,0.25688,0.0063544,0.025884,0.080164,0.09987,0.12262,0.0026204,0.0143,0.058795,0.081805,0.11261,0.0012803,0.0087971,0.044508,0.066768,0.098965,0.00076937,0.0063228,0.038042,0.061187,0.097425
30,0.044837,0.089935,0.18898,0.25727,0.36071,0.078568,0.16595,0.34771,0.45015,0.59579,0.091713,0.2069,0.43055,0.52713,0.65148,0.074932,0.17819,0.36786,0.43133,0.50476,0.041408,0.11673,0.27024,0.3218,0.37892,0.0248,0.075363,0.18312,0.21692,0.25355,0.016436,0.052607,0.13465,0.16105,0.19074,0.0040451,0.017681,0.05833,0.074189,0.092996,0.0016518,0.0096558,0.042186,0.059785,0.083824,0.00083192,0.0061451,0.033138,0.050669,0.076549,0.00050241,0.004442,0.028496,0.046692,0.075738
40,0.028882,0.060965,0.13481,0.18827,0.2708,0.050857,0.11362,0.25139,0.33358,0.45253,0.060275,0.14291,0.31162,0.38876,0.48959,0.049808,0.12463,0.26972,0.32194,0.38351,0.027825,0.082637,0.20071,0.24326,0.29155,0.017015,0.054541,0.13916,0.16777,0.19958,0.011302,0.038162,0.10255,0.12478,0.15032,0.0028292,0.013061,0.045255,0.05849,0.074504,0.0011468,0.007071,0.032383,0.046551,0.066207,0.0005887,0.0045995,0.026061,0.040441,0.062009,0.00035624,0.0033334,0.022475,0.03736,0.061481
50,0.020064,0.044155,0.1018,0.14516,0.21318,0.035373,0.082738,0.19139,0.25913,0.35869,0.042541,0.10505,0.23797,0.30148,0.38554,0.035487,0.092575,0.20821,0.25216,0.30478,0.02003,0.062079,0.1568,0.19281,0.23444,0.012441,0.041655,0.11061,0.13528,0.16326,0.0082738,0.029187,0.081615,0.1007,0.12302,0.0021002,0.010139,0.036565,0.047883,0.061798,0.00084639,0.0054508,0.025942,0.03773,0.05429,0.00043967,0.0035963,0.021217,0.033325,0.051719,0.00026611,0.0026081,0.018314,0.030804,0.051292
